geneID,6-7 internode,7-8 internode,B73 Mature Pollen,Ear Primordium 2-4 mm,Ear Primordium 6-8 mm,Embryo 20 DAP,Embryo 38 DAP,Endosperm 12 DAP,Endosperm Crown 27 DAP,Female Spikelet Collected on day as silk,Germinatin Kernels 2 DAI,Leaf Zone 1 (Symmetrical),Leaf Zone 2 (Stomatal),Leaf Zone 3 (Growth),Mature Leaf 8,Pericarp/Aleurone 27 DAP,Primary Root 5 Days,Root - Cortex 5 Days,Root - Elongation Zone 5 Days,Root - Meristem Zone 5 Days,Secondary Root 7-8 Days,Silk,Vegetative Meristem 16-19 Day
Zm00001d001941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d001943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.84226535,NA,NA,NA,NA,NA
Zm00001d001945,NA,NA,NA,NA,NA,12.7450924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d001946,82.93123957,111.0763515,NA,126.3655585,61.26165555,189.5657897,NA,100.8131938,NA,86.90493889,NA,45.90342852,75.51853545,109.4642489,NA,NA,190.0161523,92.78032942,107.7184048,124.2848452,134.7616769,NA,71.34751811
Zm00001d001947,43.73880969,70.47864277,29.22002919,NA,NA,NA,23.61392626,NA,32.05119601,40.89734565,NA,10.19908291,5.48790551,11.36576575,23.96599144,70.44466822,NA,60.09813085,52.7331962,27.5808544,36.102045,33.34438587,47.10694326
Zm00001d001951,NA,NA,NA,NA,NA,114.9561903,NA,NA,NA,NA,NA,NA,60.41824746,171.5921968,NA,NA,107.5558426,NA,NA,94.49472193,NA,23.23634939,NA
Zm00001d001952,NA,NA,NA,NA,16.4756898,NA,NA,NA,NA,NA,NA,NA,21.80672088,NA,NA,NA,NA,NA,21.15550054,16.59732831,NA,NA,NA
Zm00001d001953,605.1047899,251.7761082,NA,30.14930383,71.39862482,242.1801548,49.41832449,232.2062769,175.2862364,625.099697,27.9947785,188.9373186,498.2040938,729.0608534,NA,168.0262607,220.3797783,206.7452616,521.5839446,176.8309057,195.14295,848.1830829,260.8847536
Zm00001d001959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.51516654,17.91603826,57.55632333,33.08205184,NA,NA,NA
Zm00001d001960,NA,NA,NA,NA,NA,42.5354153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.80857101,87.66084547,NA,NA,55.57265592,NA,NA
Zm00001d001962,38.05699851,58.14407735,NA,42.75838239,76.70593653,141.6874935,NA,75.1039297,36.2269736,27.17342064,41.59882568,82.62709824,66.3655905,92.28959525,14.40522181,46.3738787,58.00298287,97.99880566,141.048677,108.2843663,128.7252939,18.57910352,76.65023856
Zm00001d001966,622.1466442,569.5743239,NA,591.1236843,1183.86719,619.9568623,270.1619693,989.1636498,543.8026917,549.043627,498.8635709,650.3592261,249.8731612,387.2509247,291.1776403,668.7630811,691.3038804,747.4857085,544.3074297,305.3572403,275.046615,1231.924188,650.9869342
Zm00001d001967,115.8545332,NA,NA,49.96827935,NA,124.8566355,NA,129.9627664,NA,NA,NA,130.5277507,76.19367544,115.2880853,NA,NA,NA,NA,53.95968862,53.34319473,NA,NA,271.23332
Zm00001d001968,355.3389728,174.313182,55.78484499,268.4316578,342.6920714,120.1791759,62.24239847,136.374632,106.9451917,152.6692646,85.38009568,187.5846981,266.3662221,199.9774245,70.19357892,165.8488242,172.7269298,77.13091985,228.1142379,271.7694037,108.5916218,127.8850118,328.449303
Zm00001d001972,1974.380476,1021.997245,NA,819.8258996,209.6296254,737.2526562,865.1737767,901.8218182,437.0387556,NA,558.167679,82.8104642,498.6289821,711.401178,389.3818382,507.2426027,264.9477797,999.3103057,1086.988555,501.0062173,452.613469,799.1912645,404.8177571
Zm00001d001974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.63347283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d001978,21.59526289,14.72511776,34.88687825,43.76525449,76.60636921,35.71294772,42.65536579,22.49681369,9.696365158,39.38525486,19.59000137,19.90921136,36.70247908,69.41300515,4.672224943,33.66353839,24.72474142,18.29425479,32.70099664,24.29969079,19.63221036,10.83862308,48.6236579
Zm00001d001979,550.7142421,863.0787181,4142.869955,1085.718997,950.8505465,1508.481805,1343.94931,1377.104128,524.5797112,2645.147024,1632.292941,1005.166373,1077.105361,1251.105412,195.1714786,1630.058683,2332.625248,3086.927544,3676.854663,2404.733529,3153.336228,4060.689499,638.853857
Zm00001d001980,NA,NA,33.91400181,49.54068882,13.02172703,19.08705037,NA,NA,NA,NA,40.76502378,NA,16.52014232,NA,NA,88.19412268,NA,4.552421497,39.00708294,20.02301805,NA,NA,NA
Zm00001d001982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.0531527,NA,NA,NA,NA,NA,NA,NA
Zm00001d001983,NA,57.87922293,NA,23.00127145,134.5732677,128.4024087,29.69860902,NA,36.51433668,49.10063528,45.43465927,41.67505645,28.0367547,36.39011103,13.57453803,38.09198717,102.3918813,45.16291168,104.9373126,36.54404312,81.44174442,22.20617143,32.95320358
Zm00001d001984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.16233882,NA,NA,NA,NA,NA,NA,NA
Zm00001d001988,59.70536346,171.0728541,NA,101.7720893,43.17218186,106.8816373,43.41566833,NA,82.24902686,117.7181844,69.45355199,77.06888181,70.60143247,31.79356544,NA,54.24638685,89.93183625,90.09580877,90.65822582,104.4765588,NA,114.5724413,74.98798939
Zm00001d001994,321.0892374,297.5217903,NA,365.6600163,314.2359657,212.3853925,22.79994703,322.3237501,78.17079474,59.36089,67.83321482,498.3212545,620.4706147,596.5225921,12.32209113,82.63956724,189.4658791,89.01948863,691.388727,1063.243179,216.1883863,43.66658255,403.7143293
Zm00001d001995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.4646504,NA,NA,NA,NA,NA,NA,64.69549102,NA
Zm00001d001999,1843.779316,1368.641047,NA,1370.158762,1062.254711,1646.460594,801.8811544,994.6805923,585.6277365,2320.59515,2026.222222,3199.698184,2497.43632,2473.325454,368.3722221,981.4213817,1343.847304,2278.35884,1791.807412,1906.663237,1035.870204,1096.460766,1473.502706
Zm00001d002000,2521.414406,2732.890354,NA,119.8069371,409.0571925,NA,581.8269825,63.29280013,426.7497266,3288.885815,195.357596,1492.512021,876.5907273,791.0686544,5149.320807,1777.121335,373.4883862,736.2341828,126.9490372,22.78738475,94.13705931,413.1503103,1384.530027
Zm00001d002001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.4946139,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d002003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d002004,723.8749339,1024.124894,NA,1060.293529,1104.546234,4546.62812,574.2458184,73.48760844,NA,3458.729763,494.8463889,779.8297284,482.2629069,992.6967684,20.41310278,NA,309.0458687,162.7375554,778.8445257,679.6393618,158.6951738,64.86051672,619.2210709
Zm00001d002006,1562.819445,938.4010627,NA,139.6471865,230.1378637,1441.656678,622.7915766,560.5510614,996.5691256,1657.88465,1897.27776,205.2273468,282.5404424,737.6820271,2675.873008,3021.328156,1583.037415,2562.117115,1537.951453,439.2891944,2661.389096,4544.563146,264.3587636
Zm00001d002011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d002012,252.5617694,234.6773594,NA,204.5092252,368.2987266,138.8210119,104.8731549,NA,NA,142.1840598,36.50263708,136.3745132,330.436073,393.5079221,44.815534,13.75286547,48.78554235,19.83263771,65.76566588,94.63900642,NA,8.48396943,364.447941
Zm00001d002024,554.0171545,428.5088706,164.614995,876.5257616,725.5891914,722.2386916,87.74312279,387.6287981,99.98656541,1101.395251,471.7671844,1621.957361,1383.904667,1175.359029,276.2822965,297.3781559,1459.827597,2293.617117,1862.135554,1433.278195,759.2673674,1023.700119,657.3610208
Zm00001d002027,944.1171511,881.047742,232.8809861,1086.483947,1087.474458,813.5147542,217.0241931,599.1093264,999.5296509,627.9053423,301.3653008,650.0076024,1006.918005,675.8873341,84.22759536,579.8993634,175.2991368,236.4485991,584.030111,586.2774459,226.3996043,677.7753648,593.3452423
Zm00001d002028,1422.080869,911.9956196,408.1122001,1120.88326,848.2436929,1619.857045,1738.460834,989.0092487,1944.209644,753.1266512,3421.172234,879.7774079,988.272681,1292.069122,1769.96993,2233.093989,773.6064683,2974.565624,1541.454006,626.5387085,514.9790061,929.1834136,575.105108
Zm00001d002029,102.0705956,157.0924902,NA,121.2580858,175.3095834,193.2449412,NA,NA,NA,157.2286596,NA,205.8327423,79.38470078,90.55818637,NA,NA,NA,NA,NA,NA,NA,NA,752.8745473
Zm00001d002034,NA,50.4109361,NA,268.4709041,430.6943109,368.7071181,175.2179787,68.69276009,NA,277.0979758,379.0426579,268.4869678,263.330394,88.6380123,194.8449543,590.285425,77.81689998,340.5395122,377.6507849,320.2519679,316.099544,156.5342521,1118.502644
Zm00001d002035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.6612183,1124.613215,668.2464593,2015.580029,333.2495537,388.430052,37.60934902,NA
Zm00001d002036,NA,21.40738382,NA,NA,30.91007227,62.00016909,23.1196159,58.34179624,28.65126872,NA,NA,21.14215882,9.644459724,10.64179059,NA,27.79231228,NA,36.16942895,39.75641217,42.65382028,64.79409151,NA,NA
Zm00001d002038,NA,NA,NA,NA,NA,62.15485812,53.7005624,NA,NA,NA,NA,NA,NA,20.59831437,98.74406547,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d002046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.35995432,NA,NA,NA,NA,NA,NA,NA
Zm00001d002051,354.6686702,740.6276713,1494.813317,1342.977421,634.2006066,5711.95772,525.0367852,3218.38393,342.3126234,1738.007251,1729.898703,2243.275534,2454.794258,1276.502118,196.3724955,1508.19231,1306.207973,1405.534154,5658.536526,6710.704858,1627.054012,380.2384642,1298.097421
Zm00001d002052,NA,NA,NA,NA,NA,168.3571187,NA,239.3315446,NA,NA,NA,70.86037471,241.5325329,142.7109977,NA,33.12353055,NA,NA,NA,64.1419873,68.14167578,NA,NA
Zm00001d002053,NA,NA,NA,NA,23.45630215,NA,NA,28.76728061,NA,NA,NA,20.38553123,23.32078143,NA,NA,NA,32.84392486,NA,38.78421194,71.716225,NA,NA,NA
Zm00001d002056,NA,NA,NA,15.342448,NA,26.5410031,NA,26.57099633,NA,NA,NA,9.286251967,10.9971529,14.9554148,NA,NA,NA,NA,NA,28.06961974,NA,NA,NA
Zm00001d002057,NA,NA,NA,NA,NA,NA,NA,NA,55.95397523,NA,NA,NA,NA,NA,NA,40.59120254,NA,NA,NA,NA,NA,NA,NA
Zm00001d002058,NA,NA,NA,57.07536504,9.767938222,26.44074098,NA,NA,NA,NA,NA,11.39953469,NA,NA,NA,13.62631016,NA,NA,NA,NA,NA,NA,NA
Zm00001d002063,NA,45.96291233,NA,NA,37.51216611,220.3711019,47.56339934,59.84309902,NA,90.68098653,142.4361473,22.86984161,65.98859709,138.6822417,135.4291394,40.0484543,85.44100806,66.10565551,115.1636632,67.38460565,41.06254031,26.61173451,95.78006189
Zm00001d002064,NA,46.1451042,NA,NA,NA,26.45101216,NA,63.22479364,NA,24.66536145,36.42395644,NA,13.47330652,27.14445179,NA,80.872326,38.72082024,122.632729,43.54618407,NA,67.39186872,116.9329783,NA
Zm00001d002065,401.0120346,348.4526589,NA,NA,NA,NA,NA,NA,NA,244.8102272,751.0835442,NA,NA,261.8727736,530.2527282,784.181234,475.0164188,1162.37945,444.6381086,219.5746918,800.1683042,1287.161358,NA
Zm00001d002066,NA,NA,NA,NA,18.44995707,NA,37.43274885,NA,NA,78.59415784,NA,NA,29.42279952,54.28774187,NA,48.50690329,285.2294308,246.1204951,133.2802349,NA,221.851431,43.55948483,NA
Zm00001d002068,428.4788956,461.0886007,NA,125.003161,201.8983495,254.8132511,18.32521525,77.3239189,NA,250.3063716,NA,657.5208888,735.4152041,373.839843,NA,36.2288842,104.1714248,NA,80.68736958,102.5245448,36.5496007,10.31779373,162.1195297
Zm00001d002075,NA,NA,NA,NA,NA,35.22716643,NA,NA,NA,50.73356806,42.23625067,NA,NA,11.00800606,NA,40.95494361,NA,11.51928516,31.90402545,33.80476023,NA,NA,NA
Zm00001d002079,NA,NA,NA,NA,29.16374305,NA,NA,NA,NA,NA,NA,146.6024263,80.6125366,90.25576311,NA,48.62696401,NA,NA,NA,NA,NA,NA,NA
Zm00001d002082,NA,NA,NA,NA,12.35170294,NA,NA,NA,NA,NA,NA,18.15738346,10.2125399,4.569710078,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d002084,NA,28.54476071,NA,NA,28.75658063,NA,NA,NA,NA,21.33541645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d002085,27.60312284,20.96713381,296.3365995,38.25240263,158.484944,460.069102,557.6623217,NA,83.98163469,85.53581911,109.960128,NA,19.44861032,28.60635804,34.84292023,104.4473031,64.00493077,164.8150618,81.76951309,78.51554054,104.4170311,41.12428166,33.12040121
Zm00001d002088,NA,NA,NA,44.95735252,75.37705896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d002089,NA,NA,NA,NA,NA,101.4081385,NA,98.92866985,238.3719316,NA,41.45256819,NA,18.67139045,7.897374779,94.54798186,35.36529365,NA,NA,NA,21.8103278,NA,NA,NA
Zm00001d002090,NA,36.76381256,NA,69.81044345,73.18836411,149.0966054,NA,72.31913909,NA,37.46887985,NA,96.2932794,107.0721622,134.7446837,NA,11.34166962,NA,4.939693465,13.68106647,36.61807012,NA,NA,31.54607036
Zm00001d002093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,539.5238685,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d002094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.49685258,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d002095,NA,NA,NA,61.73720945,NA,37.47684166,33.82455118,38.4460729,50.10309976,29.77529519,26.39004689,NA,13.58216244,NA,NA,17.15116644,NA,NA,NA,NA,NA,NA,11.86986863
Zm00001d002096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.25988105,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d002103,142.31189,322.7163268,149.4048585,335.8793435,793.4638421,2228.724284,778.9017681,573.7057858,309.4057072,264.2701555,345.7014287,371.4016916,325.4741226,438.7525476,205.5649695,610.2698648,313.7233707,549.1410797,948.7628772,605.2558366,436.938395,204.8613208,590.3666533
Zm00001d002104,73.33913752,29.51758196,NA,106.4553566,74.21746051,145.7428546,NA,162.9501207,26.91323219,84.24351937,87.36877464,117.7132373,85.75313381,107.2857189,586.0128351,81.89177069,22.99091073,60.51200464,52.39769964,74.02361496,51.68647117,48.50968739,37.25159595
Zm00001d002105,2540.79476,1791.192507,2847.726443,899.767216,984.3607648,1158.075282,868.5789385,1571.004093,244.2414943,2390.973931,548.227044,712.1569677,970.1220543,1088.41474,1395.962247,1269.181651,1532.239112,2604.167066,2563.536011,947.5115143,1265.279884,1982.837885,1446.730106
Zm00001d002106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d002115,54.27230543,163.1309018,NA,271.9549512,189.859379,431.2301788,141.4282428,313.8701882,287.3072382,120.7724959,NA,164.362697,195.8819732,142.9912197,NA,65.49669111,109.212175,NA,177.9125002,168.1260575,NA,26.95238008,112.2447198
Zm00001d002119,129.0768535,108.0775985,NA,178.3393456,64.1293392,110.5804433,14.28444641,17.87587083,NA,77.20682751,9.138901611,119.5234371,NA,NA,NA,NA,144.4980745,22.46209294,161.1091148,46.25071822,168.0612228,NA,34.94216396
Zm00001d002122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.61070172,NA,NA,NA,NA,48.25789468,84.24812534,34.26470787,NA,NA,NA,NA,NA
Zm00001d002123,NA,NA,92.44369971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d002124,NA,NA,449.5258228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d002130,NA,NA,25.2360013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,688.5596514,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d002135,38.66388872,40.49687593,51.88552536,43.64274345,52.76576137,70.45339858,NA,50.35921939,151.0948406,72.91241485,NA,NA,NA,NA,125.6586661,176.4006983,57.04820032,57.6218528,NA,53.19951579,NA,40.56861555,49.17062029
Zm00001d002137,139.3725446,129.9389195,NA,1321.981638,1159.644748,810.851011,522.3751078,1044.880621,309.3126404,1007.400246,821.5745895,674.615732,1653.603621,1109.711487,190.9056372,506.8909129,NA,120.2223987,390.3302306,311.9457612,NA,51.38178669,643.0802499
Zm00001d002139,312.6480311,173.4989874,NA,NA,28.53173365,NA,NA,NA,NA,45.46651414,31.29341677,108.5670238,45.13866027,27.43061454,92.45543096,57.906028,67.38355014,115.6178741,28.39335943,136.3492098,NA,117.9775236,60.77036996
Zm00001d002140,NA,NA,NA,32.11993502,50.98658138,61.31365397,NA,28.3390284,NA,NA,NA,36.0829188,30.30769653,37.45580855,NA,12.86500828,NA,NA,29.96309614,NA,NA,NA,NA
Zm00001d002141,NA,NA,NA,188.0823671,444.1190229,NA,NA,NA,NA,NA,NA,318.6430344,NA,NA,NA,219.551562,NA,NA,NA,NA,NA,NA,NA
Zm00001d002145,1084.575646,875.1203075,450.4067618,481.1315187,504.0394838,815.0392499,538.9258602,867.0293107,340.0850407,515.2073385,640.1240454,401.714499,468.8802432,460.9917794,209.0305972,833.853636,276.713407,527.6875361,469.5669363,347.3986452,238.6807154,228.526439,665.0760528
Zm00001d002146,NA,NA,43.13154969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d002147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.85274881,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d002150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.77363029,NA,NA,NA,NA,NA,NA,NA,NA,127.0999065,NA,NA,NA
Zm00001d002153,22.27959837,45.33715392,NA,29.7777207,38.00163479,84.41463161,28.02383011,NA,NA,12.98993042,18.35376744,65.47552894,31.88286921,19.76415293,NA,6.149851644,NA,NA,NA,8.614269239,NA,NA,84.91341027
Zm00001d002154,48.63106683,27.8347642,NA,46.51163108,75.52256032,140.4912772,17.76199839,NA,NA,39.04638799,35.75063194,291.5869166,78.89527519,50.10881517,NA,NA,NA,NA,39.27022939,129.9685764,NA,NA,60.55168767
Zm00001d002155,438.7723696,860.3820474,81.11571848,963.2260176,750.3977272,414.7260307,227.0218885,793.2852398,521.5150395,427.637295,293.2219282,NA,521.671518,110.9786733,249.2782072,258.0579355,901.8571028,608.7603165,422.5699115,639.5067588,1971.165085,186.1279008,803.6692619
Zm00001d002156,350.1428132,221.4637301,112.3610885,873.6568386,446.1080919,575.0234645,262.4978703,510.3656847,222.9563195,205.2030203,436.6402514,1044.235303,1074.220502,681.9672134,26.0465755,407.6726311,452.6308664,875.0688716,662.893428,872.1982482,361.3428803,427.7004148,414.4407827
Zm00001d002163,60.50251965,70.95840596,2430.908616,45.39297491,38.63822328,30.02636767,NA,69.36066758,NA,18.70197123,NA,123.421099,83.51157057,176.605745,NA,NA,36.35664334,46.59575526,27.31471156,NA,34.03728333,49.56145717,84.77161205
Zm00001d002169,228.4224847,301.0565825,NA,249.9459052,403.634792,348.9286039,229.6487309,NA,2122.54518,456.3527599,416.8410458,425.5606301,471.3428648,425.7875051,287.7449214,646.4265297,125.1221706,138.710134,575.1950107,740.4723623,411.613892,91.79679736,171.4723715
Zm00001d002175,44.73698002,187.981201,NA,36.39872564,33.88594308,22.45153963,10.70922245,NA,39.17270452,79.90280996,8.657172761,44.32268228,29.12791398,48.87772929,20.16101857,71.89161276,NA,33.06362632,NA,NA,18.54377845,37.15584957,97.55179513
Zm00001d002176,NA,NA,160.0326626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d002184,135.4190765,118.7189837,378.2657674,92.39796913,151.684653,180.6843121,153.6071086,158.0176213,48.77179952,NA,97.68917774,115.3144317,321.7854903,246.3160823,NA,55.13973925,207.9999068,206.9611718,275.8869348,175.3362583,227.2180476,25.78167389,126.5679996
Zm00001d002185,NA,NA,NA,94.65350436,72.85331568,93.84096491,51.15388278,81.54925321,NA,47.69214648,NA,24.26095546,27.94079695,32.42044156,NA,11.60296787,NA,16.97327343,28.57138888,92.33484262,NA,15.28642453,NA
Zm00001d002190,67.34202851,47.85788553,NA,40.06815448,60.40119164,51.56455104,NA,51.14265058,NA,NA,NA,87.68284316,91.5739958,58.72329133,NA,NA,78.91922769,10.24704719,132.4475874,234.0296818,42.10378415,NA,275.6893191
Zm00001d002192,161.6367203,401.2474038,NA,306.7016066,345.6548749,64.58937364,NA,NA,NA,264.3141254,NA,183.62174,148.6565364,281.4055334,NA,NA,NA,NA,NA,65.99993312,NA,NA,220.1560935
Zm00001d002234,NA,NA,NA,NA,NA,NA,NA,30.78016254,NA,NA,NA,NA,5.427151697,9.220208009,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d002235,NA,19.49445828,NA,25.43694476,NA,43.78722945,46.97464703,63.40238307,NA,NA,30.15456737,18.63064957,12.56758169,8.340999204,NA,33.96777129,67.14221588,5.656587347,NA,NA,25.46845934,44.74497181,22.2335207
Zm00001d002240,151.0333472,203.4624098,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.62889131,68.14044073,113.0407608,632.2489521,NA,NA,NA,NA,NA,NA,32.18917813,122.1177857
Zm00001d002241,57.54596472,NA,437.3825078,NA,29.24787878,NA,NA,67.78020984,NA,NA,14.49855819,NA,NA,6.814479941,202.750216,42.19151222,83.54323749,28.50450539,84.55340621,95.39433767,33.24405307,31.84193907,NA
Zm00001d002243,63.59662222,NA,NA,NA,NA,NA,NA,44.55271349,NA,NA,NA,NA,NA,5.988937217,NA,NA,38.12499647,NA,40.53115111,21.9981281,NA,NA,NA
Zm00001d002244,1382.091624,1702.552158,330.8060239,926.1840585,1193.50671,1265.646703,326.1161494,1634.095736,240.9614404,953.4407025,256.9461042,1055.067235,910.6666505,905.5221596,220.6687361,266.1675947,535.3988433,594.6956988,1152.428927,1011.146511,994.9411494,627.7656426,1054.398733
Zm00001d002246,420.5869995,429.6313419,196.6154819,458.8819034,369.8854953,1134.884053,292.2267816,496.6633553,103.6626572,508.0242928,185.2065825,735.4864234,455.7640625,560.7082957,207.2209828,741.6136028,361.37354,398.87344,286.6863868,391.4933576,461.4763087,210.7515337,257.5622986
Zm00001d002250,NA,NA,NA,5.718645624,9.326652684,NA,8.180020134,NA,NA,NA,NA,5.178597723,3.589295552,4.276629421,NA,NA,11.29076869,NA,13.25213739,27.66749467,17.57373553,NA,8.846311066
Zm00001d002253,661.9074732,540.194991,260.5500687,689.6964763,641.1612005,1243.414495,429.6092717,952.4478878,958.6676458,1081.462937,483.3742571,2026.414103,503.8904103,367.0759396,683.7702911,374.5475881,817.8403443,626.8753746,709.0049276,908.9275583,987.1842889,443.6882101,652.6089616
Zm00001d002256,NA,279.3486801,NA,320.9308769,137.9491451,374.4413182,255.9177728,NA,NA,115.5149336,464.0686438,665.9136516,129.7147637,194.3133822,106.1079625,NA,NA,58.06660073,137.7799325,226.5494418,NA,603.5559664,239.9722118
Zm00001d002257,NA,NA,NA,NA,NA,NA,NA,NA,474.2320743,164.3076416,NA,NA,NA,158.6070206,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d002258,294.8672562,1014.02297,1767.270491,803.0243436,1300.76064,975.2822174,218.1608861,570.9082477,264.4233775,1499.509817,320.3700335,752.3354156,1553.699327,1971.475787,1410.062009,950.0853372,1553.156457,2111.224285,447.1919113,289.2192689,1169.254335,4409.124867,1037.606404
Zm00001d002259,178.9657538,366.6708299,127.2357205,437.1795907,451.9295355,522.5928069,145.3899814,592.8173187,470.5790827,638.675672,110.0549127,495.2755211,494.996011,462.8835811,74.4453066,306.1808039,599.4558506,244.5521668,679.9515029,577.8514286,367.2825601,275.5797984,280.557308
Zm00001d002260,NA,NA,NA,NA,NA,NA,NA,1051.989975,167.9476876,NA,NA,NA,NA,NA,NA,85.84391671,NA,NA,NA,NA,NA,76.87355051,NA
Zm00001d002261,186.2493319,252.0128759,138.3332141,204.8818318,212.0107266,406.4765292,32.19542829,91.21512512,220.1623807,370.5993444,45.72217195,409.8201433,178.452472,177.1713225,15.656052,254.9111807,115.1418231,55.58653214,230.9502087,448.7630654,NA,88.32797783,400.9861475
Zm00001d002266,NA,NA,NA,NA,NA,NA,NA,NA,60.62442366,NA,NA,NA,NA,NA,NA,74.82798365,NA,NA,NA,NA,NA,NA,NA
Zm00001d002267,24.44262599,NA,NA,NA,109.4557525,NA,NA,NA,NA,24.3623567,NA,NA,10.92753641,29.07349402,NA,11.9097579,NA,NA,NA,NA,NA,NA,60.13922334
Zm00001d002272,482.9179378,263.0975711,NA,158.2454398,227.4563242,140.0116695,34.07600779,194.5159768,62.44962311,226.4450305,65.75940109,296.2706116,259.6233372,334.0146123,46.37688701,114.1614272,233.0613536,328.8406919,296.5976334,269.0188915,147.6940212,114.6434393,181.0724913
